-59.795998,-0.055469
-59.75594977870862,-0.06162149287038615
-59.71590155741724,-0.06386975048541144
-59.67585333612587,-0.06272301181255244
-59.63580511483449,-0.059365620957334914
-59.59575689354311,-0.055312
-59.55570867225173,-0.051994453335873055
-59.515660450960354,-0.050404522271845296
-59.47561222966898,-0.05088269016093142
-59.435564008377604,-0.05310356152118284
-59.395515787086225,-0.05625
-59.35546756579485,-0.059310031381297944
-59.31541934450347,-0.06140322393182119
-59.275371123212096,-0.06203554413347651
-59.23532290192072,-0.0612100114300357
-59.19527468062934,-0.059375
-59.15522645933796,-0.05723840938827109
-59.11517823804658,-0.05552000355861995
-59.07513001675521,-0.054722578355146205
-59.03508179546383,-0.0549901286552363
-58.99503357417245,-0.056094
-58.954985352881074,-0.057539598940049265
-58.914937131589696,-0.05875313399485116
-58.874888910298324,-0.05928003591903732
-58.834840689006946,-0.05892763915806558
-58.79479246771557,-0.057813
-58.75474424642419,-0.05630559487830895
-58.71469602513281,-0.05489396262140504
-58.67464780384144,-0.054022759423634444
-58.63459958255006,-0.05395246762026723
-58.59455136125868,-0.054688
-58.5545031399673,-0.05599231077897777
-58.51445491867592,-0.05747718230299527
-58.47440669738455,-0.05873419362188369
-58.43435847609317,-0.059458683331499014
-58.394310254801795,-0.059531
-58.354262033510416,-0.05903171842955631
-58.31421381221904,-0.05819547674894839
-58.274165590927666,-0.057322170694191994
-58.23411736963629,-0.05667561283729871
-58.19406914834491,-0.056406
-58.15402092705353,-0.056516588639719055
-58.11397270576216,-0.056883242065623965
-58.07392448447078,-0.05731250682500075
-58.0338762631794,-0.05761263201147405
-57.99382804188802,-0.057656
-57.953779820596644,-0.05741245654909094
-57.91373159930527,-0.056949475392732
-57.873683378013894,-0.05640152105104228
-57.833635156722515,-0.055920031502301154
-57.79358693543114,-0.055625
-57.75353871413976,-0.05557139137316673
-57.713490492848386,-0.05574159226160226
-57.67344227155701,-0.05606027129543126
-57.63339405026563,-0.056421181143259815
-57.59334582897425,-0.056719000000000006
-57.55329760768287,-0.056875144784199055
-57.5132493863915,-0.056855397521459274
-57.47320116510012,-0.05667530022092644
-57.43315294380874,-0.056392591250426345
-57.393104722517364,-0.056094000000000005
-57.353056501225986,-0.05587815413866382
-57.313008279934614,-0.05584004247617716
-57.272960058643235,-0.0560551523574117
-57.23291183735186,-0.0565613186078978
-57.19286361606048,-0.057344000000000006
-57.1528153947691,-0.058327284247274624
-57.11276717347773,-0.05937876717638525
-57.07271895218635,-0.060328742665245655
-57.03267073089497,-0.06100046734653113
-56.99262250960359,-0.061250000000000006
-56.95257428831221,-0.06100450378993541
-56.91252606702084,-0.060290938482303116
-56.87247784572946,-0.05924217266821696
-56.832429624438085,-0.058072744313788394
-56.792381403146706,-0.05703100000000001
-56.75233318185533,-0.056337213422841814
-56.712284960563956,-0.05612766349350589
-56.67223673927258,-0.0564189065622215
-56.6321885179812,-0.05710140507842659
-56.59214029668982,-0.057969000000000014
-56.55209207539844,-0.05877511554996685
-56.51204385410707,-0.05930325974251118
-56.47199563281569,-0.05942891007037928
-56.43194741152431,-0.059152014095052614
-56.391899190232934,-0.058594000000000014
-56.35185096894156,-0.05795884177474863
-56.311802747650184,-0.057473595558166675
-56.271754526358805,-0.05732403464768276
-56.231706305067426,-0.057601777206969344
-56.19165808377605,-0.05828100000000001
-56.151609862484676,-0.05922829070613996
-56.1115616411933,-0.06024423209266465
-56.07151341990192,-0.06112044446882036
-56.03146519861054,-0.06169213077282919
-55.99141697731916,-0.06187500000000002
-55.95136875602779,-0.06167641082253655
-55.91132053473641,-0.06118432755162766
-55.87127231344503,-0.06053835388103924
-55.831224092153654,-0.05989110070222337
-55.791175870862276,-0.05937500000000002
-55.751127649570904,-0.05908064602826036
-55.711079428279525,-0.059052314413355386
-55.67103120698815,-0.05929480450944873
-55.63098298569677,-0.059782614376662775
-55.59093476440539,-0.06046900000000002
-55.55088654311402,-0.06129002353218251
-55.51083832182264,-0.06216769796130231
-55.47079010053126,-0.06301271601445131
-55.43074187923988,-0.06372794172842304
-55.3906936579485,-0.06421900000000001
-55.35064543665713,-0.06440962951849409
-55.31059721536575,-0.0642614828110241
-55.270548994074375,-0.0637890751000581
-55.230500772782996,-0.06306090753435327
-55.19045255149162,-0.062188000000000014
-55.150404330200246,-0.0613001302259969
-55.11035610890887,-0.06051991982730637
-55.07030788761749,-0.059940240948231395
-55.03025966632611,-0.05960930682172012
-54.99021144503473,-0.059531000000000014
-54.95016322374336,-0.05967713137316481
-54.91011500245198,-0.060008910919726995
-54.8700667811606,-0.060495836369744684
-54.830018559869224,-0.06112122884048181
-54.789970338577845,-0.06187500000000001
-54.749922117286474,-0.06273495383690975
-54.709873895995095,-0.06364864220872814
-54.669825674703716,-0.06452335521078319
-54.62977745341234,-0.06522966485702421
-54.58972923212096,-0.06562500000000002
-54.54968101082959,-0.0655907058703931
-54.50963278953821,-0.06507465883245953
-54.46958456824683,-0.06412192776814549
-54.42953634695545,-0.06287800661664943
-54.38948812566407,-0.061563000000000014
-54.3494399043727,-0.0604197348215728
-54.30939168308132,-0.059653280959673045
-54.269343461789944,-0.059377933163382225
-54.229295240498566,-0.059586476542503757
-54.18924701920719,-0.06015600000000002
-54.149198797915815,-0.060887814645355406
-54.10915057662444,-0.06157286600138186
-54.06910235533306,-0.06205912729933371
-54.02905413404168,-0.062295997852871605
-53.9890059127503,-0.06234400000000001
-53.94895769145893,-0.06234433289822217
-53.90890947016755,-0.06246164963114598
-53.86886124887617,-0.06281741520381746
-53.82881302758479,-0.06343487591536238
-53.788764806293415,-0.06421900000000001
-53.74871658500204,-0.0649781455347785
-53.708668363710665,-0.06548492414788819
-53.668620142419286,-0.06555426759655704
-53.62857192112791,-0.0651098727826021
-53.58852369983653,-0.06421900000000001
-53.54847547854516,-0.06308059220120327
-53.50842725725378,-0.06197220294907893
-53.4683790359624,-0.0611695288741973
-53.42833081467102,-0.06086179588689058
-53.38828259337964,-0.06109400000000002
-53.34823437208827,-0.06175347918395859
-53.30818615079689,-0.06260882328096636
-53.268137929505514,-0.06338631996674327
-53.228089708214135,-0.06385653776780607
-53.18804148692276,-0.06390600000000002
-53.147993265631385,-0.06356900944059359
